image_name,tags
test_6263,partly_cloudy primary
test_6264,clear primary water
test_6265,partly_cloudy primary
test_6266,partly_cloudy primary
test_6267,partly_cloudy primary
test_6268,clear primary
test_6269,partly_cloudy primary
test_6270,partly_cloudy primary
test_6271,clear primary
test_6272,partly_cloudy primary
test_6273,clear primary
test_6274,partly_cloudy primary
test_6275,clear primary
test_6276,partly_cloudy primary
test_6277,partly_cloudy primary
test_6278,cloudy partly_cloudy primary
test_6279,partly_cloudy primary
test_6280,clear primary
test_6281,partly_cloudy primary
test_6282,partly_cloudy primary road
test_6283,clear primary
test_6284,clear primary
test_6285,clear primary
test_6286,partly_cloudy primary
test_6287,clear partly_cloudy primary
test_6288,partly_cloudy primary
test_6289,partly_cloudy primary
test_6290,blooming partly_cloudy primary
test_6291,partly_cloudy primary
test_6292,clear primary
test_6293,partly_cloudy primary
test_6294,partly_cloudy primary
test_6295,clear primary
test_6296,cloudy
test_6297,partly_cloudy primary
test_6298,cloudy haze primary
test_6299,partly_cloudy primary
test_6300,cloudy haze primary
test_6301,clear primary
test_6302,clear primary
test_6303,partly_cloudy primary
test_6304,partly_cloudy primary
test_6305,partly_cloudy primary
test_6306,partly_cloudy primary
test_6307,partly_cloudy primary
test_6308,cloudy
test_6309,partly_cloudy primary
test_6310,clear partly_cloudy primary
test_6311,partly_cloudy primary
test_6312,agriculture partly_cloudy primary
test_6313,clear primary
test_6314,clear primary
test_6315,clear primary
test_6316,partly_cloudy primary
test_6317,cloudy
test_6318,clear primary
test_6319,partly_cloudy primary
test_6320,partly_cloudy primary
test_6321,clear primary
test_6322,clear primary
test_6323,clear primary
test_6324,clear primary
test_6325,partly_cloudy primary
test_6326,clear primary
test_6327,clear haze primary water
test_6328,partly_cloudy primary
test_6329,clear primary
test_6330,clear primary
test_6331,partly_cloudy primary
test_6332,partly_cloudy primary
test_6333,clear primary
test_6334,cloudy
test_6335,clear primary
test_6336,clear primary
test_6337,clear partly_cloudy primary
test_6338,partly_cloudy primary
test_6339,partly_cloudy primary
test_6340,partly_cloudy primary
test_6341,clear primary
test_6342,clear primary
test_6343,clear primary
test_6344,clear primary
test_6345,clear primary
test_6346,clear partly_cloudy primary
test_6347,partly_cloudy primary
test_6348,partly_cloudy primary
test_6349,partly_cloudy primary
test_6350,partly_cloudy primary
test_6351,partly_cloudy primary
test_6352,partly_cloudy primary
test_6353,clear primary
test_6354,clear cloudy water
test_6355,clear primary
test_6356,partly_cloudy primary water
test_6357,partly_cloudy primary
test_6358,clear primary
test_6359,clear partly_cloudy primary
test_6360,agriculture cultivation partly_cloudy primary road
test_6361,haze partly_cloudy primary water
test_6362,cloudy haze primary
test_6363,cloudy haze primary
test_6364,agriculture partly_cloudy primary
test_6365,partly_cloudy primary
test_6366,partly_cloudy primary
test_6367,partly_cloudy primary
test_6368,agriculture partly_cloudy primary
test_6369,clear primary
test_6370,clear primary
test_6371,partly_cloudy primary
test_6372,partly_cloudy primary
test_6373,clear primary
test_6374,clear primary
test_6375,partly_cloudy primary
test_6376,clear primary
test_6377,clear primary
test_6378,partly_cloudy primary water
test_6379,clear primary
test_6380,clear primary
test_6381,clear primary
test_6382,partly_cloudy primary
test_6383,partly_cloudy primary
test_6384,partly_cloudy primary
test_6385,partly_cloudy primary
test_6386,haze primary
test_6387,partly_cloudy primary
test_6388,partly_cloudy primary
test_6389,clear primary
test_6390,cloudy
test_6391,partly_cloudy primary
test_6392,haze primary
test_6393,clear primary
test_6394,clear primary
test_6395,clear primary
test_6396,clear primary
test_6397,cloudy
test_6398,clear primary
test_6399,agriculture cloudy
test_6400,haze primary
test_6401,partly_cloudy primary
test_6402,partly_cloudy primary
test_6403,clear primary
test_6404,partly_cloudy primary
test_6405,partly_cloudy primary
test_6406,clear primary
test_6407,partly_cloudy primary
test_6408,clear primary water
test_6409,haze primary
test_6410,clear primary
test_6411,haze partly_cloudy primary
test_6412,cloudy haze primary
test_6413,partly_cloudy primary
test_6414,clear primary
test_6415,partly_cloudy primary
test_6416,agriculture partly_cloudy primary
test_6417,cloudy
test_6418,partly_cloudy primary water
test_6419,cloudy
test_6420,clear primary
test_6421,clear primary
test_6422,partly_cloudy primary
test_6423,partly_cloudy primary
test_6424,haze primary
test_6425,clear primary
test_6426,partly_cloudy primary
test_6427,partly_cloudy primary
test_6428,partly_cloudy primary
test_6429,partly_cloudy primary water
test_6430,partly_cloudy primary
test_6431,clear primary
test_6432,cloudy
test_6433,partly_cloudy primary
test_6434,clear primary
test_6435,agriculture clear primary
test_6436,agriculture haze partly_cloudy primary
test_6437,cloudy primary
test_6438,partly_cloudy primary
test_6439,partly_cloudy primary
test_6440,partly_cloudy primary
test_6441,clear primary
test_6442,partly_cloudy primary
test_6443,clear primary
test_6444,partly_cloudy primary
test_6445,clear primary
test_6446,agriculture bare_ground clear primary
test_6447,partly_cloudy primary road water
test_6448,partly_cloudy primary
test_6449,partly_cloudy primary
test_6450,partly_cloudy primary road
test_6451,clear primary
test_6452,clear primary
test_6453,partly_cloudy primary
test_6454,clear primary
test_6455,partly_cloudy primary
test_6456,agriculture partly_cloudy primary road
test_6457,haze partly_cloudy primary
test_6458,partly_cloudy primary
test_6459,haze primary
test_6460,clear primary
test_6461,clear primary
test_6462,clear primary
test_6463,clear primary
test_6464,clear primary
test_6465,partly_cloudy primary
test_6466,clear partly_cloudy primary
test_6467,agriculture clear cultivation primary
test_6468,clear primary
test_6469,partly_cloudy primary
test_6470,partly_cloudy primary
test_6471,clear primary
test_6472,clear primary
test_6473,partly_cloudy primary
test_6474,partly_cloudy primary
test_6475,partly_cloudy primary
test_6476,clear primary
test_6477,partly_cloudy primary
test_6478,partly_cloudy primary
test_6479,partly_cloudy primary
test_6480,partly_cloudy primary
test_6481,cloudy water
test_6482,partly_cloudy primary
test_6483,partly_cloudy primary
test_6484,clear haze primary
test_6485,partly_cloudy primary
test_6486,partly_cloudy primary
test_6487,partly_cloudy primary
test_6488,clear primary
test_6489,partly_cloudy primary
test_6490,partly_cloudy primary
test_6491,partly_cloudy primary
test_6492,partly_cloudy primary
test_6493,partly_cloudy primary
test_6494,clear primary
test_6495,haze primary
test_6496,clear primary
test_6497,clear haze primary water
test_6498,partly_cloudy primary
test_6499,agriculture partly_cloudy primary road
test_6500,cloudy partly_cloudy primary
test_6501,partly_cloudy primary
test_6502,partly_cloudy primary
test_6503,cloudy
test_6504,clear partly_cloudy primary
test_6505,agriculture partly_cloudy primary
test_6506,partly_cloudy primary
test_6507,cloudy
test_6508,cloudy haze primary
test_6509,clear primary
test_6510,clear primary
test_6511,clear primary
test_6512,haze primary
test_6513,partly_cloudy primary
test_6514,agriculture clear primary
test_6515,partly_cloudy primary
test_6516,cloudy
test_6517,clear primary
test_6518,clear primary
test_6519,partly_cloudy primary
test_6520,clear primary
test_6521,partly_cloudy primary
test_6522,partly_cloudy primary
test_6523,haze primary
test_6524,clear primary
test_6525,haze primary
test_6526,clear primary
test_6527,clear primary water
test_6528,partly_cloudy primary water
test_6529,cloudy
test_6530,partly_cloudy primary
test_6531,haze primary
test_6532,clear primary
test_6533,clear primary
test_6534,clear primary
test_6535,partly_cloudy primary
test_6536,clear cloudy primary water
test_6537,clear primary
test_6538,partly_cloudy primary
test_6539,partly_cloudy primary
test_6540,partly_cloudy primary
test_6541,partly_cloudy primary
test_6542,clear primary
test_6543,partly_cloudy primary
test_6544,partly_cloudy primary
test_6545,partly_cloudy primary
test_6546,clear primary
test_6547,clear primary
test_6548,partly_cloudy primary
test_6549,clear primary
test_6550,clear primary
test_6551,partly_cloudy primary
test_6552,clear primary
test_6553,partly_cloudy primary
test_6554,partly_cloudy primary
test_6555,partly_cloudy primary water
test_6556,clear primary
test_6557,clear primary
test_6558,clear primary
test_6559,agriculture partly_cloudy primary
test_6560,partly_cloudy primary
test_6561,partly_cloudy primary
test_6562,clear primary
test_6563,partly_cloudy primary water
test_6564,clear partly_cloudy primary
test_6565,agriculture partly_cloudy primary water
test_6566,cloudy haze
test_6567,partly_cloudy primary
test_6568,clear primary
test_6569,clear primary
test_6570,partly_cloudy primary
test_6571,partly_cloudy primary
test_6572,clear primary
test_6573,partly_cloudy primary
test_6574,partly_cloudy primary
test_6575,partly_cloudy primary
test_6576,cloudy primary
test_6577,clear primary
test_6578,partly_cloudy primary
test_6579,clear primary
test_6580,agriculture partly_cloudy primary road
test_6581,partly_cloudy primary
test_6582,partly_cloudy primary
test_6583,clear primary
test_6584,clear primary
test_6585,cloudy haze primary
test_6586,partly_cloudy primary
test_6587,clear primary
test_6588,partly_cloudy primary
test_6589,clear primary
test_6590,partly_cloudy primary
test_6591,clear haze primary water
test_6592,clear primary
test_6593,clear cloudy water
test_6594,clear partly_cloudy primary
test_6595,clear primary
test_6596,partly_cloudy primary
test_6597,partly_cloudy primary road
test_6598,clear primary
test_6599,haze primary
test_6600,cloudy haze primary
test_6601,partly_cloudy primary
test_6602,partly_cloudy primary
test_6603,partly_cloudy primary
test_6604,clear primary
test_6605,partly_cloudy primary
test_6606,partly_cloudy primary water
test_6607,cloudy partly_cloudy primary
test_6608,partly_cloudy primary
test_6609,clear primary
test_6610,clear primary
test_6611,agriculture partly_cloudy primary
test_6612,agriculture partly_cloudy primary road water
test_6613,partly_cloudy primary
test_6614,clear primary
test_6615,clear primary
test_6616,clear primary
test_6617,clear partly_cloudy primary water
test_6618,partly_cloudy primary
test_6619,clear primary
test_6620,partly_cloudy primary
test_6621,partly_cloudy primary
test_6622,partly_cloudy primary
test_6623,partly_cloudy primary
test_6624,clear primary
test_6625,clear primary
test_6626,partly_cloudy primary
test_6627,partly_cloudy primary
test_6628,clear primary
test_6629,partly_cloudy primary
test_6630,clear primary
test_6631,partly_cloudy primary
test_6632,clear primary
test_6633,clear primary
test_6634,clear primary
test_6635,partly_cloudy primary
test_6636,haze partly_cloudy primary
test_6637,partly_cloudy primary
test_6638,partly_cloudy primary
test_6639,clear primary
test_6640,clear primary
test_6641,partly_cloudy primary
test_6642,clear primary
test_6643,clear primary
test_6644,partly_cloudy primary
test_6645,partly_cloudy primary
test_6646,partly_cloudy primary
test_6647,partly_cloudy primary
test_6648,agriculture cultivation partly_cloudy primary
test_6649,partly_cloudy primary water
test_6650,clear primary
test_6651,clear primary
test_6652,partly_cloudy primary
test_6653,partly_cloudy primary
test_6654,partly_cloudy primary
test_6655,clear primary
test_6656,partly_cloudy primary
test_6657,agriculture partly_cloudy primary
test_6658,clear primary
test_6659,clear primary
test_6660,partly_cloudy primary
test_6661,clear primary
test_6662,clear primary
test_6663,haze primary
test_6664,cloudy haze primary
test_6665,partly_cloudy primary
test_6666,partly_cloudy primary
test_6667,clear primary
test_6668,clear primary
test_6669,partly_cloudy primary road
test_6670,clear primary
test_6671,haze primary
test_6672,clear primary
test_6673,clear primary
test_6674,cloudy haze primary
test_6675,clear primary
test_6676,partly_cloudy primary
test_6677,cloudy
test_6678,partly_cloudy primary
test_6679,partly_cloudy primary
test_6680,clear primary
test_6681,clear primary
test_6682,partly_cloudy primary road
test_6683,partly_cloudy primary
test_6684,partly_cloudy primary
test_6685,partly_cloudy primary
test_6686,haze primary
test_6687,clear primary water
test_6688,clear haze primary
test_6689,partly_cloudy primary
test_6690,partly_cloudy primary
test_6691,clear primary
test_6692,partly_cloudy primary
test_6693,partly_cloudy primary
test_6694,cloudy haze primary
test_6695,partly_cloudy primary
test_6696,clear primary
test_6697,partly_cloudy primary
test_6698,partly_cloudy primary
test_6699,clear primary
test_6700,cloudy partly_cloudy
test_6701,haze primary
test_6702,partly_cloudy primary
test_6703,partly_cloudy primary
test_6704,partly_cloudy primary
test_6705,haze partly_cloudy primary
test_6706,partly_cloudy primary
test_6707,clear primary
test_6708,clear primary
test_6709,clear primary
test_6710,cloudy
test_6711,clear primary
test_6712,cloudy
test_6713,clear primary
test_6714,clear primary
test_6715,haze partly_cloudy primary
test_6716,clear primary
test_6717,clear primary
test_6718,clear primary
test_6719,partly_cloudy primary
test_6720,cloudy
test_6721,partly_cloudy primary
test_6722,haze primary
test_6723,partly_cloudy primary
test_6724,clear primary
test_6725,clear primary
test_6726,clear primary
test_6727,partly_cloudy primary
test_6728,clear primary
test_6729,partly_cloudy primary water
test_6730,partly_cloudy primary
