image_name,tags
test_20324,clear primary
test_20325,clear road bare_ground habitation primary agriculture water
test_20326,haze primary cloudy
test_20327,clear primary
test_20328,clear primary
test_20329,clear primary
test_20330,clear road cultivation primary agriculture water
test_20331,clear road cultivation habitation primary agriculture water
test_20332,clear road partly_cloudy cultivation primary agriculture water
test_20333,clear primary
test_20334,clear primary
test_20335,clear primary
test_20336,cloudy
test_20337,clear road habitation primary agriculture
test_20338,clear road cultivation primary agriculture water
test_20339,haze primary cloudy
test_20340,clear road partly_cloudy primary agriculture water
test_20341,clear primary
test_20342,clear road cultivation habitation primary agriculture water
test_20343,clear road cultivation habitation primary agriculture water
test_20344,clear road cultivation habitation primary agriculture water
test_20345,clear partly_cloudy primary agriculture water
test_20346,clear primary
test_20347,clear road cultivation habitation primary agriculture
test_20348,clear primary
test_20349,clear primary
test_20350,haze primary
test_20351,clear primary
test_20352,clear road cultivation habitation primary agriculture water
test_20353,clear road partly_cloudy cultivation habitation primary agriculture water
test_20354,clear road cultivation habitation primary agriculture water
test_20355,clear primary
test_20356,clear road cultivation primary agriculture water
test_20357,clear road habitation primary agriculture water
test_20358,clear primary
test_20359,clear primary
test_20360,clear road haze primary agriculture
test_20361,clear primary
test_20362,partly_cloudy primary
test_20363,clear road partly_cloudy cultivation primary agriculture water
test_20364,clear road cultivation primary agriculture water
test_20365,clear road cultivation habitation primary agriculture water
test_20366,haze primary
test_20367,clear road habitation primary agriculture water
test_20368,clear road cultivation primary agriculture water
test_20369,clear road primary agriculture water
test_20370,clear primary
test_20371,clear primary
test_20372,clear primary
test_20373,clear primary
test_20374,road partly_cloudy primary agriculture water
test_20375,clear road partly_cloudy cultivation haze primary agriculture water
test_20376,clear road cultivation habitation primary agriculture water
test_20377,road partly_cloudy primary agriculture water cloudy
test_20378,clear road cultivation primary agriculture water
test_20379,haze primary cloudy
test_20380,clear primary
test_20381,clear road partly_cloudy cultivation primary agriculture water
test_20382,clear primary
test_20383,clear road cultivation primary agriculture water
test_20384,partly_cloudy haze primary agriculture water cloudy
test_20385,clear primary
test_20386,road partly_cloudy primary agriculture water
test_20387,clear primary
test_20388,clear cultivation primary agriculture water
test_20389,haze primary cloudy
test_20390,clear primary
test_20391,clear road cultivation habitation primary agriculture water
test_20392,haze primary cloudy
test_20393,clear road habitation primary agriculture water
test_20394,road partly_cloudy cultivation habitation primary agriculture water
test_20395,clear cultivation primary agriculture water
test_20396,clear primary
test_20397,clear primary
test_20398,clear cultivation primary agriculture water
test_20399,clear road cultivation primary agriculture water
test_20400,clear road primary agriculture
test_20401,road partly_cloudy primary agriculture water
test_20402,clear primary
test_20403,clear primary
test_20404,road partly_cloudy primary agriculture water
test_20405,clear primary
test_20406,partly_cloudy primary agriculture water
test_20407,partly_cloudy primary agriculture water
test_20408,clear primary
test_20409,haze primary agriculture water
test_20410,clear partly_cloudy primary agriculture water
test_20411,clear primary
test_20412,road partly_cloudy primary agriculture water
test_20413,clear primary
test_20414,clear primary
test_20415,clear primary
test_20416,clear road cultivation haze primary agriculture water
test_20417,clear road habitation primary agriculture
test_20418,haze primary cloudy
test_20419,haze cloudy
test_20420,haze primary cloudy
test_20421,clear primary
test_20422,clear road cultivation habitation primary agriculture water
test_20423,clear haze primary
test_20424,clear primary
test_20425,clear primary
test_20426,partly_cloudy primary agriculture water
test_20427,clear primary agriculture water
test_20428,clear primary
test_20429,clear partly_cloudy cultivation primary agriculture water
test_20430,clear road cultivation primary agriculture water
test_20431,partly_cloudy cultivation primary agriculture
test_20432,clear road partly_cloudy cultivation primary agriculture water
test_20433,clear road bare_ground primary agriculture water
test_20434,clear road cultivation habitation primary agriculture
test_20435,clear road habitation primary agriculture water
test_20436,haze primary cloudy
test_20437,clear primary
test_20438,clear primary
test_20439,clear primary
test_20440,haze primary cloudy
test_20441,clear road partly_cloudy haze primary agriculture water
test_20442,clear road cultivation habitation primary agriculture water
test_20443,partly_cloudy primary
test_20444,clear primary
test_20445,partly_cloudy haze primary agriculture
test_20446,clear haze primary
test_20447,road partly_cloudy primary agriculture water cloudy
test_20448,clear road haze primary agriculture water
test_20449,partly_cloudy primary agriculture
test_20450,clear primary
test_20451,clear primary
test_20452,clear primary
test_20453,clear partly_cloudy primary
test_20454,clear road cultivation haze primary agriculture water
test_20455,clear road cultivation habitation primary agriculture water
test_20456,partly_cloudy cultivation primary agriculture water
test_20457,clear road cultivation primary agriculture water
test_20458,partly_cloudy primary agriculture water
test_20459,clear road cultivation habitation primary agriculture water
test_20460,clear primary
test_20461,clear road cultivation primary agriculture water
test_20462,clear road cultivation primary agriculture water
test_20463,clear road habitation primary agriculture
test_20464,clear road partly_cloudy cultivation primary agriculture water
test_20465,clear road haze primary agriculture water
test_20466,road partly_cloudy primary agriculture water
test_20467,clear primary agriculture water
test_20468,clear primary
test_20469,clear cultivation primary agriculture water
test_20470,clear road partly_cloudy haze primary agriculture water
test_20471,clear partly_cloudy cultivation primary agriculture water
test_20472,haze primary cloudy
test_20473,clear primary
test_20474,clear primary
test_20475,clear primary water cloudy
test_20476,clear road cultivation habitation primary agriculture water
test_20477,clear road cultivation primary agriculture water
test_20478,clear primary agriculture water
test_20479,clear primary
test_20480,clear primary
test_20481,clear primary
test_20482,clear partly_cloudy cultivation primary agriculture water
test_20483,clear primary
test_20484,clear primary
test_20485,partly_cloudy primary agriculture
test_20486,clear primary
test_20487,clear road habitation primary agriculture water
